name;country
daniel;Uganda
kay;Uganda
patrick;Uganda
tumusiime;Uganda
abdullaev;Uzbekistan
aliu;Kosovo
chisanga;Zambia
daka;Zambia
niazai;Afghanistan
rocha;Afghanistan
muca;Albania
hayrapetyan;Armenia
afonso;Angola
carvalho;Angola
lima;Angola
hofbauer;Austria
rieger;Austria
mitev;Bulgaria
hussain;Bahrain
harrison;Bermuda
richards;Bermuda
quiroga;Bolivia
sandoval;Bolivia
terrazas;Bolivia
williams;Bahamas
wood;Cameroon
suarez;Cuba
ferreira;Cape Verde
kovar;Czech Republic
pokorna;Czech Republic
tichy;Czech Republic
abdelaziz;Algeria
hesham;Algeria
sahraoui;Algeria
slimani;Algeria
yahiaoui;Algeria
kedir;Ethiopia
georgia;Georgia
lewis;Georgia
dimitriou;Greece
fan;Hong Kong
yiu;Hong Kong
young;Hong Kong
asgari;Iran
babaei;Iran
ghanbari;Iran
parsa;Iran
bjork;Iceland
clark;Jersey
lee;Jersey
marie;Jersey
martinez;Jersey
thomas;Jersey
hasan;Jordan
mustafa;Jordan
omari;Jordan
rawashdeh;Jordan
suh;South Korea
omar;Kuwait
ahmed;Lebanon
dib;Lebanon
zgheib;Lebanon
lopez;Liberia
mason;Liberia
rose;Liberia
filali;Morocco
htoo;Myanmar [Burma]
naung;Myanmar [Burma]
escobar;Panama
hidalgo;Panama
moran;Panama
osorio;Panama
abed;Palestine
awad;Palestine
issa;Palestine
mahmoud;Palestine
mansour;Palestine
farkas;Slovakia
babacar;Senegal
laye;Senegal
malick;Senegal
moussa;Senegal
nur;Somalia
chebbi;Tunisia
yuan;Taiwan
william;Tanzania
francis;Uganda
halili;Kosovo
thaqi;Kosovo
lopes;Afghanistan
marques;Afghanistan
shams;Afghanistan
zahid;Afghanistan
gashi;Albania
koci;Albania
leka;Albania
manukyan;Armenia
sousa;Angola
frank;Austria
unger;Austria
haciyev;Azerbaijan
muradov;Azerbaijan
aleksandrov;Bulgaria
larson;Bulgaria
oliveira;Bulgaria
ward;Bermuda
watson;Bermuda
gonzalez;Bolivia
rios;Bolivia
daouda;Ivory Coast
abdullah;Cameroon
clark;Cameroon
jimenez;Cuba
reyes;Cuba
kaspar;Czech Republic
oliveira;Czech Republic
silva;Czech Republic
amir;Algeria
birhanu;Ethiopia
sisay;Ethiopia
anastasiou;Greece
hotel;Greece
nikolaidis;Greece
pappa;Greece
xu;Hong Kong
bilic;Croatia
raz;Israel
schwartz;Israel
kiani;Iran
tehrani;Iran
orn;Iceland
parker;Jersey
chae;South Korea
chun;South Korea
heo;South Korea
jabbour;Lebanon
luxembourg;Luxembourg
romano;Luxembourg
russo;Luxembourg
benjelloun;Morocco
hamza;Morocco
saidi;Morocco
stojanovska;Macedonia
doucoure;Mali
bugeja;Malta
malta;Malta
strom;Norway
williams;Norway
alhinai;Oman
hammad;Palestine
masri;Palestine
singh;Qatar
max;Sudan
polak;Slovakia
vargova;Slovakia
mbow;Senegal
abdikadir;Somalia
aden;Somalia
yousef;Syria
kim;Thailand
thomas;Trinidad and Tobago
alex;Tanzania
ernest;Tanzania
alex;Uganda
clark;Saint Vincent
beqiri;Kosovo
sadiku;Kosovo
smith;Zambia
andrade;Afghanistan
araujo;Afghanistan
barakzai;Afghanistan
hassani;Afghanistan
saadat;Afghanistan
de oliveira;Angola
hartl;Austria
meyer;Austria
weiss;Austria
maric;Bosnia and Herzegovina
dimov;Bulgaria
robinson;Bulgaria
hamilton;Bermuda
castillo;Bolivia
rivero;Bolivia
oumar;Ivory Coast
cooper;Cameroon
havlicek;Czech Republic
jezek;Czech Republic
kovarik;Czech Republic
martinek;Czech Republic
prochazkova;Czech Republic
turek;Czech Republic
valenta;Czech Republic
abdo;Algeria
djamel;Algeria
hossam;Algeria
mehdi;Algeria
ragab;Algeria
man;Ethiopia
taye;Ethiopia
edwards;Georgia
green;Georgia
diane;Guinea
konate;Guinea
sacko;Guinea
vlachos;Greece
jones;Hong Kong
grgic;Croatia
alon;Israel
segal;Israel
johannsson;Iceland
kelly;Jersey
hammad;Jordan
sawalha;Jordan
al;Kuwait
alenzi;Kuwait
black;Liberia
jordan;Liberia
perry;Liberia
jansone;Latvia
hassan;Libya
mohamed;Mali
sacko;Mali
thar;Myanmar [Burma]
buttigieg;Malta
debono;Malta
grima;Malta
khaled;Palestine
mousa;Palestine
sh;Palestine
krajnc;Slovenia
gomis;Senegal
hassan;Syria
mohammad;Syria
omar;Syria
syr;Syria
jones;Thailand
kung;Thailand
selmi;Tunisia
henry;Tanzania
issa;Tanzania
king;Tanzania
lema;Tanzania
ramadhani;Tanzania
salim;Tanzania
mukasa;Uganda
yusupov;Uzbekistan
allen;Saint Vincent
baker;Saint Vincent
hassan;Afghanistan
da costa;Angola
huseynzade;Azerbaijan
avdic;Bosnia and Herzegovina
marshall;Bermuda
russell;Bermuda
diaz;Bolivia
mohammed;Cameroon
parker;Cameroon
robinson;Cameroon
cabrera;Cuba
stylianou;Cyprus
beran;Czech Republic
mazur;Czech Republic
vesela;Czech Republic
awad;Algeria
ismail;Algeria
lemma;Ethiopia
dixon;Georgia
morgan;Georgia
phillips;Georgia
roberts;Georgia
turner;Georgia
kouyate;Guinea
mamadou;Guinea
dim;Greece
barisic;Croatia
basic;Croatia
pavic;Croatia
david;Israel
lev;Israel
mizrahi;Israel
weiss;Israel
walker;Jersey
awad;Jordan
koo;South Korea
noh;South Korea
alkhaldi;Kuwait
alrashidi;Kuwait
hasan;Kuwait
mendis;Sri Lanka
prasad;Sri Lanka
garcia;Liberia
greene;Liberia
harrison;Liberia
hawkins;Liberia
owens;Liberia
wood;Liberia
saleh;Libya
aziz;Morocco
ivanovski;Macedonia
chan;Myanmar [Burma]
pace;Malta
portelli;Malta
zahra;Malta
mohammed;Mozambique
singh;Oman
altayeb;Sudan
mubarak;Sudan
yahia;Sudan
bozic;Slovenia
vidmar;Slovenia
thiaw;Senegal
mohamed;Syria
aloui;Tunisia
weng;Taiwan
francis;Tanzania
richard;Tanzania
allan;Uganda
denis;Uganda
ibrahim;Uganda
mwesigwa;Uganda
bek;Uzbekistan
mahmoud;Kosovo
tahiri;Kosovo
siame;Zambia
khalid;Afghanistan
nascimento;Afghanistan
pereira;Afghanistan
ramos;Afghanistan
hasa;Albania
hysa;Albania
meta;Albania
margaryan;Armenia
simonyan;Armenia
bernardo;Angola
cruz;Angola
nunes;Angola
mahmudov;Azerbaijan
simic;Bosnia and Herzegovina
smith;Bosnia and Herzegovina
ouattara;Burkina Faso
adams;Bulgaria
bailey;Bermuda
rogers;Bermuda
paredes;Bolivia
ribera;Bolivia
rivera;Bolivia
miller;Bahamas
petrov;Belarus
ilunga;Congo
aboubacar;Ivory Coast
smith;Ivory Coast
ward;Cameroon
morales;Cuba
matejka;Czech Republic
soucek;Czech Republic
stastny;Czech Republic
vacek;Czech Republic
ayoub;Algeria
fouad;Algeria
mustapha;Algeria
oran;Algeria
salhi;Algeria
getahun;Ethiopia
allen;Georgia
armstrong;Georgia
souare;Guinea
dimitriadis;Greece
papadaki;Greece
stergiou;Greece
ching;Hong Kong
choy;Hong Kong
kwong;Hong Kong
lim;Hong Kong
luk;Hong Kong
zhao;Hong Kong
popovic;Croatia
sharon;Israel
perez;Jersey
na;South Korea
almutawa;Kuwait
alothman;Kuwait
nasser;Kuwait
yousef;Kuwait
ivanova;Kazakhstan
ross;Liberia
vitola;Latvia
daoudi;Morocco
nikolovska;Macedonia
osmani;Macedonia
bagayoko;Mali
amro;Palestine
hamad;Palestine
nasser;Palestine
beno;Slovakia
kovacs;Slovakia
cheikh;Senegal
samba;Senegal
soumare;Senegal
bashir;Somalia
alahmad;Syria
darwish;Syria
haddad;Syria
bear;Thailand
min;Thailand
smile;Thailand
amri;Tunisia
ayadi;Tunisia
bahri;Tunisia
singh;Trinidad and Tobago
wen;Taiwan
msangi;Tanzania
samwel;Tanzania
guy;Uganda
jay;Uganda
john;Uganda
martin;Uganda
wright;Saint Vincent
basha;Kosovo
jere;Zambia
tembo;Zimbabwe
berisha;Albania
sula;Albania
andre;Angola
carlos;Angola
de almeida;Angola
jorge;Angola
guliyeva;Azerbaijan
lewis;Bulgaria
sullivan;Bulgaria
white;Bulgaria
medina;Bolivia
rocha;Bolivia
toledo;Belize
ali;Ivory Coast
sow;Ivory Coast
wilfried;Ivory Coast
hall;Cameroon
christou;Cyprus
yildirim;Cyprus
hakim;Algeria
kadi;Algeria
ibrahim;Ethiopia
tefera;Ethiopia
brooks;Georgia
young;Georgia
andreou;Greece
gr;Greece
politis;Greece
peled;Israel
peretz;Israel
kristjansson;Iceland
sigurdsson;Iceland
allen;Jersey
scott;Jersey
khalil;Jordan
mousa;Jordan
nassar;Jordan
nofal;Jordan
salem;Jordan
chan;South Korea
alsalem;Kuwait
alwazzan;Kuwait
fahad;Kuwait
kamal;Kuwait
mostafa;Kuwait
pradeep;Sri Lanka
liepa;Latvia
vanaga;Latvia
ayoub;Morocco
hajji;Morocco
omar;Morocco
gauci;Malta
mohammad;Palestine
alam;Qatar
sharma;Qatar
abdullah;Sudan
alhadi;Sudan
kante;Senegal
tine;Senegal
awad;Syria
mohamad;Syria
mohammed;Syria
jiang;Taiwan
lan;Taiwan
ting;Taiwan
bakari;Tanzania
daniel;Tanzania
mollel;Tanzania
birungi;Uganda
collins;Uganda
man;Uganda
robert;Uganda
hill;Saint Vincent
zeqiri;Kosovo
malama;Zambia
tee;Zimbabwe
davtyan;Armenia
andrade;Angola
pinto;Angola
allahverdiyev;Azerbaijan
gasimov;Azerbaijan
ismayilova;Azerbaijan
qasimov;Azerbaijan
babic;Bosnia and Herzegovina
cook;Bulgaria
dimova;Bulgaria
evans;Bulgaria
harris;Bulgaria
markov;Bulgaria
walker;Bulgaria
price;Bermuda
calderon;Bolivia
moreno;Bolivia
kasongo;Congo
kazadi;Congo
hermann;Ivory Coast
sidibe;Ivory Coast
adams;Cameroon
boy;Cameroon
kelly;Cameroon
dominguez;Cuba
fernandes;Cape Verde
martins;Cape Verde
mendes;Cape Verde
ribeiro;Cape Verde
eshetu;Ethiopia
mengistu;Ethiopia
cherif;Guinea
diawara;Guinea
christou;Greece
kal;Greece
kara;Greece
king;Hong Kong
tai;Hong Kong
galic;Croatia
perkovic;Croatia
goldstein;Israel
malka;Israel
shalev;Israel
ingi;Iceland
martin;Jersey
assaf;Jordan
gharaibeh;Jordan
naser;Jordan
ramadan;Jordan
tamimi;Jordan
byun;South Korea
ho;South Korea
smith;South Korea
alhaddad;Kuwait
alrashed;Kuwait
singh;Kuwait
wickramasinghe;Sri Lanka
sh;Libya
mustapha;Morocco
ilievski;Macedonia
kante;Mali
wai;Myanmar [Burma]
schembri;Malta
xuereb;Malta
hossain;Oman
salameh;Palestine
bashir;Sudan
abdoulaye;Senegal
moustapha;Senegal
barre;Somalia
hersi;Somalia
sheikh;Somalia
khan;Syria
mansour;Syria
lay;Thailand
mabrouk;Tunisia
tai;Taiwan
moses;Tanzania
raphael;Tanzania
boy;Uganda
derrick;Uganda
julius;Uganda
campbell;Saint Vincent
charlotte;Saint Vincent
hall;Saint Vincent
morgan;Saint Vincent
brown;Zimbabwe
mugabe;Zimbabwe
tshuma;Zimbabwe
muradyan;Armenia
de carvalho;Angola
de sousa;Angola
garcia;Angola
joao;Angola
jose;Angola
morais;Angola
ramos;Angola
quliyeva;Azerbaijan
baker;Bulgaria
lee;Bulgaria
spasov;Bulgaria
thomas;Bulgaria
collins;Bermuda
james;Bermuda
kelly;Bermuda
lee;Bermuda
murray;Bermuda
cortez;Bolivia
pena;Bolivia
velasco;Bolivia
mwangi;Congo
brou;Ivory Coast
chapman;Cameroon
garcia;Cameroon
nana;Cameroon
thompson;Cameroon
castillo;Cuba
adem;Ethiopia
moges;Ethiopia
campbell;Georgia
wood;Georgia
wright;Georgia
panagiotou;Greece
sarris;Greece
shum;Hong Kong
brkic;Croatia
nikolic;Croatia
freyr;Iceland
palsson;Iceland
stefansson;Iceland
issa;Jordan
hossain;Kuwait
pathirana;Sri Lanka
bianchi;Luxembourg
abdullah;Libya
adil;Morocco
dimovski;Macedonia
macedonia;Macedonia
nikolov;Macedonia
petrovska;Macedonia
vassallo;Malta
ibrahim;Palestine
alsulaiti;Qatar
malik;Qatar
rozman;Slovenia
aidara;Senegal
diarra;Senegal
sidibe;Senegal
sonko;Senegal
abdulle;Somalia
cali;Somalia
barakat;Syria
side;Thailand
ku;Taiwan
edward;Tanzania
elias;Tanzania
charles;Uganda
richard;Uganda
samuel;Uganda
adams;Saint Vincent
ramadani;Kosovo
hove;Zimbabwe
arapi;Albania
beqiri;Albania
castro;Angola
basic;Bosnia and Herzegovina
jones;Bosnia and Herzegovina
diallo;Burkina Faso
oliveira;Burkina Faso
borisova;Bulgaria
hall;Bulgaria
kostova;Bulgaria
rodrigues;Bulgaria
scott;Bulgaria
tsvetkov;Bulgaria
richardson;Bermuda
antezana;Bolivia
campos;Bolivia
claros;Bolivia
munoz;Bolivia
orellana;Bolivia
paz;Bolivia
novikova;Belarus
miller;Belize
munoz;Belize
adou;Ivory Coast
diabate;Ivory Coast
issa;Ivory Coast
ouedraogo;Ivory Coast
yacouba;Ivory Coast
yaya;Ivory Coast
yeo;Ivory Coast
anderson;Cameroon
baker;Cameroon
herrera;Cuba
vieira;Cape Verde
beyene;Ethiopia
hassen;Ethiopia
yohannes;Ethiopia
bell;Georgia
stewart;Georgia
oumar;Guinea
petropoulos;Greece
lu;Hong Kong
dayan;Israel
kaplan;Israel
oren;Israel
ros;Iceland
hall;Jersey
hernandez;Jersey
lynn;Jersey
rose;Jersey
barakat;Jordan
jamal;Jordan
najjar;Jordan
bang;South Korea
alsayegh;Kuwait
sultan;Kuwait
jayasekara;Sri Lanka
eglitis;Latvia
moldova;Moldova
tasevski;Macedonia
diawara;Mali
lynn;Myanmar [Burma]
su;Myanmar [Burma]
bartolo;Malta
nasser;Oman
sultan;Oman
najjar;Palestine
abdulla;Qatar
mahmoud;Qatar
alhaj;Sudan
khalil;Sudan
osama;Sudan
potocnik;Slovenia
kovacik;Slovakia
omar;Senegal
khalif;Somalia
asaad;Syria
saad;Syria
sabbagh;Syria
day;Thailand
may;Thailand
abid;Tunisia
hamrouni;Tunisia
lewis;Trinidad and Tobago
fan;Taiwan
han;Taiwan
zhang;Taiwan
frank;Tanzania
ibrahim;Tanzania
baguma;Uganda
james;Uganda
umarov;Uzbekistan
mitchell;Saint Vincent
maloku;Kosovo
mukuka;Zambia
diallo;Angola
aghayev;Azerbaijan
bagirov;Azerbaijan
isayev;Azerbaijan
saric;Bosnia and Herzegovina
andreev;Bulgaria
dobrev;Bulgaria
mitchell;Bulgaria
reed;Bulgaria
alshaikh;Bahrain
salman;Bahrain
harvey;Bermuda
aliaga;Bolivia
ortega;Bolivia
silva;Bolivia
vaca;Bolivia
petrova;Belarus
amani;Ivory Coast
soumahoro;Ivory Coast
cook;Cameroon
james;Cameroon
miller;Cameroon
roberts;Cameroon
black;Georgia
cooper;Georgia
aboubacar;Guinea
georgiadou;Greece
zhu;Hong Kong
mandic;Croatia
goldberg;Israel
james;Jersey
young;Jersey
abbadi;Jordan
khader;Jordan
mohamed;Jordan
nasser;Jordan
samara;Jordan
al-ali;Kuwait
albader;Kuwait
ekanayake;Sri Lanka
senanayake;Sri Lanka
berzins;Latvia
ozolins;Latvia
vanags;Latvia
ly;Libya
cherkaoui;Morocco
krstevski;Macedonia
han;Myanmar [Burma]
bonello;Malta
cutajar;Malta
alsaadi;Oman
salem;Palestine
malik;Slovakia
nemeth;Slovakia
mboup;Senegal
ndaw;Senegal
ndione;Senegal
abdirizak;Somalia
abdulkadir;Somalia
abshir;Somalia
salloum;Syria
shop;Thailand
labidi;Tunisia
mansour;Tunisia
james;Trinidad and Tobago
maharaj;Trinidad and Tobago
sanchez;Trinidad and Tobago
abdul;Tanzania
haule;Tanzania
jacob;Tanzania
mallya;Tanzania
mosha;Tanzania
shayo;Tanzania
henry;Uganda
joshua;Uganda
otim;Uganda
lewis;Saint Vincent
parker;Saint Vincent
phillips;Saint Vincent
scott;Saint Vincent
young;Saint Vincent
mostafa;Kosovo
brown;Zambia
kunda;Zambia
elezi;Albania
armenia;Armenia
barros;Angola
filipe;Angola
tavares;Angola
teixeira;Angola
hasanovic;Bosnia and Herzegovina
tomic;Bosnia and Herzegovina
zongo;Burkina Faso
lazarov;Bulgaria
cook;Bermuda
palmer;Bermuda
turner;Bermuda
apaza;Bolivia
fuentes;Bolivia
montero;Bolivia
roca;Bolivia
brown;Bahamas
kovalenko;Belarus
diakite;Ivory Coast
n'dri;Ivory Coast
ibrahim;Cameroon
morris;Cameroon
lopes;Cape Verde
yilmaz;Cyprus
adams;Georgia
cook;Georgia
evans;Georgia
morris;Georgia
apostolou;Greece
arvanitis;Greece
makri;Greece
kan;Hong Kong
ling;Hong Kong
shen;Hong Kong
wei;Hong Kong
williams;Hong Kong
kralj;Croatia
matijevic;Croatia
koren;Israel
arnason;Iceland
bjornsson;Iceland
kristin;Iceland
campbell;Jersey
diaz;Jersey
evans;Jersey
mitchell;Jersey
roberts;Jersey
jarrar;Jordan
kilani;Jordan
eun;South Korea
williams;South Korea
youn;South Korea
abbas;Kuwait
jamal;Kuwait
sayed;Kuwait
chamara;Sri Lanka
hettiarachchi;Sri Lanka
ratnayake;Sri Lanka
kazlauskas;Lithuania
balode;Latvia
freimanis;Latvia
jamal;Libya
ab;Morocco
mehdi;Morocco
mounir;Morocco
zakaria;Morocco
atanasov;Macedonia
diabate;Mali
fofana;Mali
htut;Myanmar [Burma]
thet;Myanmar [Burma]
ellul;Malta
mizzi;Malta
saleh;Oman
awwad;Palestine
ansari;Qatar
iradukunda;Rwanda
eltayeb;Sudan
hamed;Sudan
yahya;Sudan
kovac;Slovenia
kralj;Slovenia
mlakar;Slovenia
zupancic;Slovenia
hudak;Slovakia
nagyova;Slovakia
pouye;Senegal
abdullah;Syria
alali;Syria
nasser;Syria
saeed;Syria
chen;Thailand
ouni;Tunisia
salem;Tunisia
sellami;Tunisia
toumi;Tunisia
yi;Taiwan
brown;Tanzania
hamisi;Tanzania
ramadhan;Tanzania
arinaitwe;Uganda
hassan;Uganda
mubiru;Uganda
prince;Uganda
simon;Uganda
ergashev;Uzbekistan
sharipov;Uzbekistan
lee;Saint Vincent
chisenga;Zambia
nyambe;Zambia
king;Zimbabwe
malaj;Albania
sinani;Albania
babayan;Armenia
abbasova;Azerbaijan
agayeva;Azerbaijan
rzayeva;Azerbaijan
veliyev;Azerbaijan
spahic;Bosnia and Herzegovina
edwards;Bulgaria
fisher;Bulgaria
hanson;Bulgaria
rusev;Bulgaria
silva;Bulgaria
ward;Bulgaria
barnes;Bermuda
fox;Bermuda
hunt;Bermuda
matthews;Bermuda
murphy;Bermuda
west;Bermuda
condori;Bolivia
soria;Bolivia
torres;Bolivia
velasquez;Bolivia
davis;Bahamas
brown;Belize
gutierrez;Belize
ange;Ivory Coast
dosso;Ivory Coast
landry;Ivory Coast
cox;Cameroon
knight;Cameroon
love;Cameroon
delgado;Cuba
dias;Cape Verde
monteiro;Cape Verde
tavares;Cape Verde
legesse;Ethiopia
baker;Georgia
bennett;Georgia
parker;Georgia
berete;Guinea
ibrahim;Guinea
koulibaly;Guinea
theodorou;Greece
fu;Hong Kong
wai;Hong Kong
bosnjak;Croatia
daniel;Israel
stern;Israel
gudmundsson;Iceland
harris;Jersey
kanaan;Jordan
qasem;Jordan
hoon;South Korea
minho;South Korea
yeon;South Korea
adel;Kuwait
al-otaibi;Kuwait
alhajeri;Kuwait
popova;Kazakhstan
eglite;Latvia
freimane;Latvia
lacis;Latvia
priede;Latvia
abdou;Morocco
el alaoui;Morocco
saad;Morocco
georgievski;Macedonia
petkovski;Macedonia
mamadou;Mali
mallia;Malta
ahmed;Mozambique
cossa;Mozambique
baloch;Oman
islam;Oman
saif;Oman
cruz;Papua New Guinea
daraghmeh;Palestine
habimana;Rwanda
kwizera;Rwanda
mugabo;Rwanda
nshimiyimana;Rwanda
jamal;Sudan
boy;Senegal
dabo;Senegal
abdilahi;Somalia
axmed;Somalia
hasan;Somalia
omer;Somalia
hamdan;Syria
youssef;Syria
na;Thailand
guesmi;Tunisia
yahyaoui;Tunisia
martinez;Trinidad and Tobago
gerald;Tanzania
khamis;Tanzania
leonard;Tanzania
martin;Tanzania
mgaya;Tanzania
mshana;Tanzania
stephen;Tanzania
andrew;Uganda
emma;Uganda
mbabazi;Uganda
smith;Uganda
williams;Uganda
collins;Saint Vincent
howard;Saint Vincent
abazi;Kosovo
gamal;Kosovo
hajdari;Kosovo
sylejmani;Kosovo
jones;Zambia
kay;Zambia
mwiinga;Zambia
zhou;Zimbabwe
hoxhaj;Albania
barseghyan;Armenia
galstyan;Armenia
simao;Angola
vieira;Angola
alizada;Azerbaijan
asadov;Azerbaijan
bayramova;Azerbaijan
gurbanov;Azerbaijan
ibrahimova;Azerbaijan
khalilov;Azerbaijan
rahimov;Azerbaijan
bozic;Bosnia and Herzegovina
dedic;Bosnia and Herzegovina
johnson;Bosnia and Herzegovina
kostadinova;Bulgaria
mihaylova;Bulgaria
cox;Bermuda
ford;Bermuda
mcdonald;Bermuda
payne;Bermuda
rose;Bermuda
ayala;Bolivia
salvatierra;Bolivia
thompson;Bahamas
jones;Belize
smith;Belize
dembele;Ivory Coast
diaby;Ivory Coast
eric;Ivory Coast
kacou;Ivory Coast
lamine;Ivory Coast
collins;Cameroon
hughes;Cameroon
moussa;Cameroon
costa;Cape Verde
garcia;Cape Verde
kyriakou;Cyprus
amare;Ethiopia
desalegn;Ethiopia
negash;Ethiopia
tekle;Ethiopia
bailey;Georgia
beridze;Georgia
freeman;Georgia
howard;Georgia
jordan;Georgia
amadou;Guinea
boubacar;Guinea
sekou;Guinea
dimou;Greece
ioannidou;Greece
karagianni;Greece
mavridis;Greece
michailidis;Greece
car;Croatia
jelic;Croatia
jurkovic;Croatia
lovric;Croatia
paul;Haiti
barak;Israel
gal;Israel
gold;Israel
halldorsson;Iceland
olafsdottir;Iceland
morris;Jersey
nicole;Jersey
sullivan;Jersey
torres;Jersey
shahin;Jordan
ali;South Korea
huh;South Korea
seok;South Korea
alsabah;Kuwait
alsaeed;Kuwait
khalil;Kuwait
axmetov;Kazakhstan
ahmed;Sri Lanka
rodrigo;Sri Lanka
costa;Luxembourg
italia;Luxembourg
khalifa;Libya
sabri;Morocco
stojkovski;Macedonia
moussa;Mali
oumar;Mali
thura;Myanmar [Burma]
bonnici;Malta
scerri;Malta
scicluna;Malta
khalid;Oman
sharma;Oman
reyes;Papua New Guinea
santos;Papua New Guinea
ismail;Palestine
abbas;Qatar
rukundo;Rwanda
idris;Sudan
khalifa;Sudan
kosir;Slovenia
mbodji;Senegal
niane;Senegal
sambou;Senegal
daahir;Somalia
ismail;Syria
khaled;Syria
khan;Thailand
williams;Thailand
touati;Tunisia
tounsi;Tunisia
triki;Tunisia
turki;Tunisia
gonzalez;Trinidad and Tobago
smith;Trinidad and Tobago
tsao;Taiwan
byaruhanga;Uganda
kizito;Uganda
mark;Uganda
abdullayev;Uzbekistan
ibragimov;Uzbekistan
kim;Uzbekistan
rasulov;Uzbekistan
edwards;Saint Vincent
ibrahim;Kosovo
ibrahimi;Kosovo
salah;Kosovo
king;Zambia
mvula;Zambia
mwaba;Zambia
angel;Zimbabwe
james;Zimbabwe
kay;Zimbabwe
ndhlovu;Zimbabwe
nkomo;Zimbabwe
takawira;Zimbabwe
duka;Albania
halili;Albania
mehmeti;Albania
arakelyan;Armenia
asatryan;Armenia
araujo;Angola
gaspar;Angola
mateus;Angola
sebastiao;Angola
souza;Angola
karimli;Azerbaijan
nagiyev;Azerbaijan
savic;Bosnia and Herzegovina
smajic;Bosnia and Herzegovina
mohamed;Bahrain
chapman;Bermuda
hayes;Bermuda
macdonald;Bermuda
pearce;Bermuda
ross;Bermuda
simpson;Bermuda
leon;Bolivia
nunez;Bolivia
pereira;Bolivia
quiroz;Bolivia
soto;Bolivia
vega;Bolivia
zajseva;Belarus
smirnova;Belarus
lewis;Cameroon
mahamat;Cameroon
phillips;Cameroon
walker;Cameroon
ramos;Cuba
kyprianou;Cyprus
panayiotou;Cyprus
