name;country
ibrahim;Ethiopia
ibrahim;Senegal
hanan;United Arab Emirates
hannah;Vietnam
hasan;Azerbaijan
haithem;Tunisia
jack;South Korea
israel;Bolivia
innocent;Uganda
ivan;Malta
ivan;Taiwan
jaehyun;South Korea
jenny;Cameroon
jia;Malaysia
janja;Slovenia
jaro;Slovakia
jason;Zambia
jakov;Croatia
jamel;Tunisia
jana;Latvia
jamie;South Korea
houda;Tunisia
hyunwoo;South Korea
ilona;Latvia
grace;Ivory Coast
grace;Zambia
giusy;Luxembourg
hazel;Costa Rica
helga;Iceland
hassan;Libya
hildur;Iceland
herbert;Uganda
herve;Congo
jeffrey;Jersey
jeffrey;Taiwan
jinyoung;South Korea
jenny;United Arab Emirates
hanan;Jordan
hanna;South Korea
ha;Algeria
hala;United Arab Emirates
hala;Algeria
hasan;Kuwait
gulnar;Azerbaijan
jacob;Zambia
jaeyoung;South Korea
irene;Uganda
iris;Taiwan
ivy;Hong Kong
ebo;Ghana
edijs;Latvia
doug;Jersey
donghyun;South Korea
donna;Georgia
fadhili;Tanzania
fani;Greece
farah;Kuwait
fatima;Guatemala
fatima;Kuwait
fatoumata;Mali
fatoumata;Senegal
emmanuel;Republic of the Congo
esmeralda;El Salvador
esraa;Lebanon
emil;Slovakia
emils;Latvia
esther;Uganda
genesis;Panama
george;Saint Vincent
gabriel;Angola
gabriel;Zambia
ellie;Bermuda
fernando;Cuba
franz;Bolivia
frederic;Luxembourg
franjo;Croatia
fiona;Hong Kong
franc;Slovenia
desire;Ivory Coast
diana;United Arab Emirates
diane;Cameroon
julie;Kenya
june;South Korea
julia;Hong Kong
joe;South Korea
joel;Trinidad and Tobago
john;Ivory Coast
joao;Mozambique
lina;Morocco
lina;Saudi Arabia
leonard;Albania
levon;Armenia
lelde;Latvia
lara;Jordan
kathleen;Jersey
kathy;Georgia
kelly;Ghana
kenneth;Jersey
kholoud;Algeria
kevin;Bosnia and Herzegovina
kurt;Malta
lakshan;Sri Lanka
landry;Ivory Coast
kristen;Jersey
kristen;Saint Vincent
adam;Thailand
adama;Guinea
aaron;South Korea
abdallah;Palestine
amadou-oury;Guinea
amanda;Cuba
amanda;Cape Verde
ameer;Palestine
amy;Vietnam
anastasija;Latvia
amjad;Jordan
aivaras;Lithuania
adja;Senegal
adnan;Kuwait
aida;Senegal
antonio;Macedonia
angela;Somalia
anthony;South Korea
anthony;Zambia
asami;Japan
aristide;Ivory Coast
armando;Albania
alou;Mali
alexei;Belarus
aleksandra;Bosnia and Herzegovina
alex;Haiti
dalia;United Arab Emirates
dalibor;Bosnia and Herzegovina
carlos;Trinidad and Tobago
christopher;Tanzania
cisse;Senegal
clara;Nicaragua
claude;Rwanda
claudia;Costa Rica
chuck;Saint Vincent
bora;South Korea
borce;Macedonia
boris;Ivory Coast
borna;Croatia
brenda;Uganda
benjamin;Tanzania
bashayer;Saudi Arabia
besart;Kosovo
beth;Bulgaria
barbara;Slovakia
ceyhun;Azerbaijan
celeste;Honduras
caro;Costa Rica
marcela;Slovakia
mais;Jordan
majo;Slovakia
mamadou-alpha;Guinea
manal;United Arab Emirates
martin;Jersey
marwa;Libya
mary;Guatemala
mary;Panama
migle;Lithuania
miguel;Belize
mihaela;Bulgaria
merima;Bosnia and Herzegovina
michael;Burkina Faso
lucas;Tanzania
lucka;Slovakia
marcello;Luxembourg
mark;Belize
marina;Moldova
mounir;Tunisia
munyaradzi;Zimbabwe
murat;Cyprus
mohamed-amine;Tunisia
mirjana;Croatia
mirsad;Bosnia and Herzegovina
miska;Slovakia
minji;South Korea
miki;Serbia
danil;Kazakhstan
vladimir;Moldova
wafaa;Algeria
walid;Libya
wilson;Bolivia
veronica;Guatemala
vanessa;Luxembourg
vanya;Bulgaria
vitalie;Moldova
vitalik;Belarus
valdas;Lithuania
victor;Zambia
victoria;Nicaragua
tony;Luxembourg
ursa;Slovenia
tun;Myanmar [Burma]
togrul;Azerbaijan
tom;South Korea
tiffany;Costa Rica
thomas;Bahamas
todd;Jersey
zohar;Israel
yves;Luxembourg
zineb;Algeria
zeina;United Arab Emirates
zerihun;Ethiopia
tatev;Armenia
yoshiko;Japan
ximena;Bolivia
yacouba;Ivory Coast
reginald;Haiti
rebeca;Nicaragua
nourhan;Algeria
noor;Syria
rachel;South Korea
raitis;Latvia
raneem;Saudi Arabia
rada;Serbia
rafael;Cuba
niang;Senegal
nicole;United Arab Emirates
niki;Bulgaria
prince;Republic of the Congo
princess;Saudi Arabia
phil;Jersey
pratima;Nepal
pooja;Nepal
oscar;Cuba
oscar;Uganda
patricia;Belize
paula;Latvia
rika;Japan
rob;Zimbabwe
robert;Bosnia and Herzegovina
robin;Georgia
rocco;Luxembourg
saidi;Tanzania
sabina;Slovenia
sabri;Tunisia
sabrine;Tunisia
ruslan;Uzbekistan
ruta;Latvia
ruben;Armenia
ruby;Vietnam
sahan;Sri Lanka
rytis;Lithuania
saba;Iran
saso;Macedonia
sandra;Lithuania
sanghoon;South Korea
sam;Zimbabwe
samah;Algeria
samantha;Hong Kong
saleh;Jordan
salih;Sudan
salim;Tanzania
salman;Bahrain
salman;Qatar
samuel;Bolivia
samuele;Luxembourg
sara;Thailand
soyeon;South Korea
sinisa;Bosnia and Herzegovina
sharon;United Arab Emirates
sharon;Taiwan
susan;Costa Rica
scott;Bahamas
sergio;Cuba
shaikha;Kuwait
scott;South Korea
sean;Thailand
sarah;Honduras
sarah;Malta
sarah;Uganda
sandhya;Nepal
sandra;United Arab Emirates
samar;Algeria
samer;Palestine
salma;Sudan
rosa;Honduras
rima;Algeria
rinor;Kosovo
rob;Thailand
said;Tunisia
ruth;Israel
sweet;Thailand
susana;Costa Rica
stephanie;Bahamas
steve;Luxembourg
steve;Malta
stavroula;Greece
stefano;Somalia
slava;Kazakhstan
slavka;Slovakia
soo;South Korea
sophie;Greece
souleymane;Burkina Faso
simon;Malta
solomon;Uganda
sharon;Georgia
sharon;Jersey
shatha;Saudi Arabia
cavid;Azerbaijan
charlie;South Korea
casey;Saint Vincent
caroline;United Arab Emirates
dayana;Costa Rica
debbie;Cameroon
debbie;Georgia
danny;Taiwan
david;Republic of the Congo
danielle;Saint Vincent
danijel;Bosnia and Herzegovina
deema;Saudi Arabia
dan;South Korea
daiga;Latvia
collins;Uganda
dainis;Latvia
bryan;Georgia
barbara;Guatemala
basma;Saudi Arabia
benjamin;Taiwan
benjamin;Saint Vincent
beatriz;Afghanistan
christine;Saint Vincent
clare;Bermuda
clare;Cameroon
chie;Japan
chris;Burkina Faso
brenda;Bolivia
brenda;Nicaragua
bill;Taiwan
bob;Thailand
bogdan;Belarus
brahim;Tunisia
kone;Mali
kyle;South Korea
kristina;Latvia
lama;Syria
kreshnik;Albania
liana;Armenia
liz;Bermuda
julia;Japan
kajol;Bangladesh
kaleab;Ethiopia
julie;Saint Vincent
justin;Thailand
jonathan;Haiti
jose;Cape Verde
jordan;Jordan
joanne;Hong Kong
kevin;Belize
kevin;Malta
kelsey;Bulgaria
kiku;Japan
kimberly;Saint Vincent
leandro;Cuba
leila;Morocco
leticia;Cape Verde
kate;Georgia
karen;Japan
karen;Zambia
kathy;Panama
ivan;Cuba
iveta;Latvia
ivy;Taiwan
isaac;Congo
isabel;Bolivia
isabel;Panama
isabel;El Salvador
gianni;Somalia
gilles;Luxembourg
gloria;El Salvador
gloria;Uganda
gloriana;Costa Rica
giorgos;Cyprus
jane;Vietnam
indrek;Estonia
ian;South Korea
ian;Malta
ian;Zimbabwe
igli;Albania
gvantsa;Georgia
hadeer;Algeria
hammami;Tunisia
han;Myanmar [Burma]
hani;Kuwait
hani;Syria
hasan;Bahrain
haile;Ethiopia
helen;Greece
hoda;Lebanon
hiba;Iraq
jessica;Bahamas
jessica;Ghana
jo;United Arab Emirates
jesus;Trinidad and Tobago
diarra;Senegal
dmitriy;Belarus
ethan;Taiwan
ericka;Guatemala
ēriks;Latvia
emily;South Korea
emma;Jersey
emma;Luxembourg
eddie;Uganda
edgar;Uganda
doris;Croatia
edmond;Albania
drissa;Mali
farah;Syria
farai;Zimbabwe
faye;Senegal
faten;Saudi Arabia
fatmir;Kosovo
fatoumata;Guinea
eunyoung;South Korea
fredrick;Tanzania
feras;Jordan
gabriela;Cuba
eimantas;Lithuania
elena;Honduras
elly;Tanzania
aleksander;Slovenia
alex;Cyprus
alex;Ethiopia
alexander;Cuba
alexander;Thailand
ali;Uganda
almudena;Nicaragua
amanda;Bahamas
amanda;Guatemala
anas;Qatar
andis;Latvia
andrea;Jersey
andrej;Lithuania
andri;Iceland
aya;Libya
audrey;Cameroon
aung;Thailand
abdoul;Guinea
abigail;Honduras
abraham;Ivory Coast
abrar;United Arab Emirates
abror;Uzbekistan
abubakr;Sudan
abdulwahab;Kuwait
ashraf;Libya
asako;Japan
arona;Senegal
arta;Kosovo
alassane;Ivory Coast
alaa;Libya
alaa;Qatar
ahlem;Algeria
ahmad;Kosovo
anthi;Greece
antonia;Croatia
anne;Bermuda
annija;Latvia
ann;Taiwan
angela;Cameroon
angela;Ghana
angie;El Salvador
patrick;Taiwan
patrick;Zimbabwe
paula;Croatia
qusai;Jordan
puspa;Nepal
raymond;Taiwan
orit;Israel
oleg;Moldova
phoebe;Hong Kong
prince;Congo
nicole;Lebanon
nguyet;Vietnam
nikolas;Slovakia
nikos;Cyprus
nick;Belize
nicolae;Moldova
natasa;Bosnia and Herzegovina
natasha;Macedonia
moh;Sudan
mohamed-hassan;Somalia
mohammed;Tanzania
mohd;Qatar
miriam;Luxembourg
miro;Croatia
mj;South Korea
midori;Japan
meseret;Ethiopia
mert;Cyprus
majd;Palestine
makiko;Japan
mamadi;Guinea
mamadou-oury;Guinea
mamadou-saliou;Guinea
martin;Bosnia and Herzegovina
mass;Senegal
maxim;Kazakhstan
maroua;Algeria
nadine;United Arab Emirates
muhindo;Uganda
monika;Bulgaria
monika;Slovenia
moon;South Korea
madina;Uzbekistan
lucia;Belize
lucky;Uganda
lydia;Ghana
marina;Cyprus
maria;Iran
marie;Senegal
yasir;Sudan
yasmin;United Arab Emirates
yassin;Tunisia
yaya;Mali
yousef;Syria
yara;Syria
yesenia;El Salvador
tonny;Uganda
tresor;Republic of the Congo
vittorio;Luxembourg
vivian;Guatemala
william;Thailand
wajdi;Tunisia
rena;Greece
aleks;Belarus
nadja;Belarus
ura;Kazakhstan
jaroslav;Belarus
andrej;Latvia
vadim;Latvia
vika;Kazakhstan
viki;Slovakia
vincent;Zambia
virginia;Nicaragua
vita;Latvia
veronika;Kazakhstan
vanessa;Bulgaria
vanessa;Bolivia
vanessa;Slovakia
vanja;Bosnia and Herzegovina
vedrana;Croatia
valentina;Bulgaria
vicky;Bermuda
victor;Zimbabwe
viesturs;Latvia
tautvydas;Lithuania
ta;Thailand
tanja;Bosnia and Herzegovina
tara;Bulgaria
tareq;Palestine
tamara;Bosnia and Herzegovina
terezia;Slovakia
zlatan;Bosnia and Herzegovina
zoe;Bermuda
zahra;Afghanistan
zainab;Lebanon
zim;Zimbabwe
yukari;Japan
yukie;Japan
zahra;United Arab Emirates
martina;Bulgaria
stanislav;Kazakhstan
tracy;Hong Kong
yousra;Algeria
vladimir;Bolivia
vlado;Croatia
wendy;Bulgaria
thomas;Tanzania
ting;Taiwan
tinotenda;Zimbabwe
thi;Vietnam
tina;Jersey
terry;Georgia
vicky;Taiwan
victor;Belize
vincent;Congo
vasia;Greece
vedad;Bosnia and Herzegovina
tamer;Palestine
tatiana;Nicaragua
taha;Libya
tara;Jersey
elona;Albania
eduards;Latvia
egidijus;Lithuania
elizabeth;Bolivia
elgun;Azerbaijan
elisa;Nicaragua
dubravko;Croatia
eason;Taiwan
drago;Croatia
diana;Georgia
diana;Lithuania
emilija;Macedonia
eric;Burkina Faso
emmanuel;Sudan
enas;Jordan
gezim;Albania
genesis;Costa Rica
gary;Thailand
gary;Saint Vincent
evelyn;Panama
fadwa;Morocco
eunji;South Korea
evangelia;Greece
fatima;Qatar
frank;Saint Vincent
felix;Zambia
fernanda;Cape Verde
kathryn;Bermuda
kathy;Hong Kong
kathy;Honduras
katie;Hong Kong
kastriot;Kosovo
karima;Algeria
karmen;Slovenia
kazumi;Japan
kamal;Azerbaijan
kamile;Lithuania
kaja;Slovenia
julia;Guatemala
juan;Belize
juan-carlos;Cuba
joy;Taiwan
kumi;Ghana
lamia;Saudi Arabia
laila;Saudi Arabia
linda;Luxembourg
liz;Costa Rica
li;Hong Kong
larissa;Afghanistan
lauren;Bahamas
leon;Taiwan
leonard;Tanzania
leonardo;Cuba
joanna;Bermuda
jonathan;Zimbabwe
jose;Burkina Faso
khaled;Sudan
kevin;Albania
kelly;Honduras
kemal;Bosnia and Herzegovina
sharon;Guatemala
sigrun;Iceland
shree;Nepal
roko;Croatia
rob;Bahamas
roman;Moldova
sayed;Kuwait
sepideh;Iran
sara;Jersey
sara;Macedonia
sarah;Bangladesh
sanela;Bosnia and Herzegovina
salwa;Saudi Arabia
sam;Zambia
sami;Oman
sami;Kosovo
sarra;Tunisia
samira;Azerbaijan
sirine;Tunisia
somrat;Bangladesh
sonia;Luxembourg
rudolfs;Latvia
saja;Iraq
rukundo;Uganda
ruth;Bermuda
ruth;Uganda
stacy;Bulgaria
suren;Armenia
susan;Taiwan
susana;Panama
boris;Kazakhstan
brian;Congo
blerina;Albania
blue;Bangladesh
blue;South Korea
boban;Macedonia
bolivia;Bolivia
bilal;Jordan
bill;Bahamas
cyrine;Tunisia
chaminda;Sri Lanka
chanaka;Sri Lanka
charith;Sri Lanka
danny;Saint Vincent
davor;Bosnia and Herzegovina
christine;United Arab Emirates
christine;Cameroon
cherif;Ivory Coast
claudio;Somalia
carla;Panama
brou;Ivory Coast
barsha;Nepal
beatriz;Panama
besim;Kosovo
jessica;Malta
jennifer;Bahamas
james;Burkina Faso
janaka;Sri Lanka
jane;Jersey
jane;Thailand
irene;Taiwan
jacob;Georgia
jacqueline;El Salvador
issa;Jordan
ishan;Sri Lanka
guadalupe;Nicaragua
gift;Zimbabwe
hiba;United Arab Emirates
hiba;Algeria
hayley;Bermuda
hazem;Palestine
hisham;Sudan
helgi;Iceland
huang;Taiwan
imran;Qatar
ian;Saint Vincent
iliana;Greece
iliana;El Salvador
ilona;Belarus
hagar;Algeria
hany;Kuwait
hala;Palestine
hana;Slovakia
hannah;Ghana
harry;Taiwan
mark;Slovenia
mark;Trinidad and Tobago
mario;Macedonia
marisol;El Salvador
maria;Iceland
mamy;Senegal
maha;Palestine
malick;Ivory Coast
maram;Palestine
modestas;Lithuania
mirela;Bosnia and Herzegovina
melissa;Bolivia
melkamu;Ethiopia
lubna;United Arab Emirates
matt;Belize
martin;Tanzania
mary;Japan
mayra;El Salvador
maryam;Qatar
maya;Algeria
musa;Uganda
muluken;Ethiopia
nada;Kuwait
nadia;Lebanon
nadia;Saudi Arabia
moussa;Burkina Faso
mwila;Zambia
myrto;Greece
angela;Bermuda
angela;Panama
angeles;Nicaragua
anta;Senegal
ann;Thailand
awab;Sudan
athena;Greece
bakri;Sudan
alvin;Taiwan
aleksandr;Estonia
aleksey;Belarus
alexander;Georgia
alexandra;Nicaragua
andy;Zimbabwe
amal;Palestine
amir;Kosovo
amira;United Arab Emirates
ana;Angola
ana;Jersey
ana;Kosovo
ahmed;Sri Lanka
afonso;Angola
alan;Thailand
albert;Albania
adna;Bosnia and Herzegovina
aisha;Somalia
abdulla;Kuwait
abed;Palestine
adam;Zambia
adel;Qatar
abood;Palestine
asma;Palestine
arnis;Latvia
arnaud;Ivory Coast
nan;Thailand
natali;Kazakhstan
natalia;El Salvador
natalie;United Arab Emirates
reem;Iraq
renata;Afghanistan
richard;Bahamas
rene;Bolivia
raz;Israel
paulo;Mozambique
panayiotis;Cyprus
patrik;Croatia
rana;Oman
randy;Saint Vincent
rania;Morocco
rafael;Angola
raja;Bangladesh
nipa;Bangladesh
nisrine;Lebanon
nicole;Bahamas
nicole;Malta
nerea;Nicaragua
nikolina;Bosnia and Herzegovina
niloofar;Iran
oanh;Vietnam
princess;South Korea
prasad;Sri Lanka
predrag;Bosnia and Herzegovina
polona;Slovenia
petr;Kazakhstan
peggy;Taiwan
patricia;Ghana
oumaima;Tunisia
pang;Thailand
ndeye-fatou;Senegal
nana;Cameroon
nasser;Oman
nathan;Zambia
renars;Latvia
renata;Croatia
rashid;Qatar
raul;Belize
normunds;Latvia
olga;Nicaragua
rana;Syria
rachel;Japan
nicole;Guatemala
nicole;El Salvador
nina;Greece
nermina;Bosnia and Herzegovina
beth;Saint Vincent
benedicta;Ghana
ben;Zambia
chathura;Sri Lanka
chad;Georgia
chamara;Sri Lanka
charis;Greece
celeste;Nicaragua
bianca;Afghanistan
brandon;Bolivia
brandon;Belize
boris;Bolivia
bourama;Mali
blessing;Ghana
cyrille;Ivory Coast
dalibor;Slovakia
damaris;Guatemala
cameron;Saint Vincent
candy;Hong Kong
carmen;Luxembourg
dave;Bosnia and Herzegovina
dave;Georgia
dayana;Nicaragua
danijel;Slovenia
danny;Georgia
christian;Thailand
christina;Bahamas
christine;Greece
cika;Serbia
chiheb;Tunisia
kelly;Costa Rica
kelly;Guatemala
kelson;Angola
kerry;Bermuda
kevin;Burkina Faso
kika;Slovakia
kirabo;Uganda
kristel;Costa Rica
kristen;Georgia
kumiko;Japan
lamia;Morocco
kamya;Uganda
kanat;Kazakhstan
katerina;Cyprus
katherine;Jersey
kathy;Jersey
julie;Taiwan
julia;Bermuda
jurgen;Albania
jovana;Bosnia and Herzegovina
juan;Cuba
josh;Belize
joshua;Taiwan
joanne;Cameroon
joaquin;Bolivia
lina;Syria
liz;Saint Vincent
leo;Croatia
lera;Kazakhstan
lee;Saint Vincent
lauren;Guatemala
tala;Jordan
tamta;Georgia
tena;Croatia
yannick;Congo
yahya;Jordan
yasser;Kuwait
georgij;Belarus
indira;Kazakhstan
jooanna;Greece
roula;Greece
lubov;Kazakhstan
zoe;Hong Kong
zakaria;Somalia
yuri;Belarus
yves;Rwanda
turkan;Azerbaijan
vicky;Guatemala
victor;Congo
veton;Kosovo
vanessa;Jersey
valmir;Kosovo
william;Zimbabwe
vjekoslav;Croatia
teona;Georgia
teresa;Georgia
thiago;Cape Verde
frantz;Haiti
fifi;Algeria
ferid;Azerbaijan
diaby;Ivory Coast
diana;Armenia
elias;Syria
elyes;Tunisia
dragica;Serbia
donna;Bermuda
don;Ivory Coast
edson;Mozambique
eduard;Albania
evelina;Lithuania
enock;Tanzania
emil;Croatia
emily;United Arab Emirates
emily;Japan
enes;Bosnia and Herzegovina
erik;Slovenia
erika;Lithuania
esmat;Afghanistan
stephanie;Taiwan
stephany;Honduras
steve;Bahamas
suhaib;Jordan
supun;Sri Lanka
susan;Honduras
shahin;Azerbaijan
sharon;Uganda
robertas;Lithuania
rocio;Costa Rica
rocio;Honduras
ronald;Zimbabwe
rogers;Uganda
ryan;Thailand
ruth;Cameroon
samuel;Tanzania
sara;Bosnia and Herzegovina
sara;Saint Vincent
sarah;Iran
sarah;Qatar
salah;Kosovo
sandra;Bosnia and Herzegovina
samantha;Costa Rica
samantha;Georgia
samat;Kazakhstan
sami;Kuwait
sami;Palestine
srdjan;Bosnia and Herzegovina
simon;Bosnia and Herzegovina
armel;Ivory Coast
astrid;Panama
artyom;Belarus
aruna;Sri Lanka
aleksander;Albania
aleksandrs;Latvia
alex;Myanmar [Burma]
alex;Slovenia
alex;Zambia
alexa;Nicaragua
allison;Saint Vincent
alzbeta;Slovakia
alicia;Belize
alicia;Panama
angela;Bolivia
aoi;Japan
anielka;Nicaragua
anne;United Arab Emirates
attila;Slovakia
bangaly;Guinea
abdikarim;Somalia
adan;Somalia
aaron;Georgia
abdirahman;Ethiopia
abdisalam;Somalia
abdoul;Burkina Faso
abdourahmane;Guinea
amanda;United Arab Emirates
amin;Tunisia
amina;Kazakhstan
andres;Cuba
aida;Albania
ahlem;Tunisia
adnan;Jordan
adnan;Kosovo
hajia;Ghana
hamed;Oman
ivica;Macedonia
jessie;Hong Kong
jeffrey;Georgia
jimena;Guatemala
jimmy;Uganda
jennifer;Lebanon
jasur;Uzbekistan
jawaher;Saudi Arabia
jean-baptiste;Haiti
japhet;Tanzania
idrissa;Guinea
htoo;Myanmar [Burma]
husam;Jordan
hristijan;Macedonia
hussein;Sudan
ian;Thailand
guilherme;Angola
greg;Bahamas
gor;Armenia
grace;Bermuda
gina;Jersey
gio;Georgia
giedre;Lithuania
gihan;Sri Lanka
herve;Ivory Coast
hend;Algeria
hide;Japan
hila;Israel
heba;Syria
haya;Palestine
monika;Macedonia
nadia;Greece
na;Vietnam
moustapha;Ivory Coast
muhammad;Sudan
mona;Iran
mohammed;Benin
miriam;Panama
mario;Thailand
mark;Belarus
maria;Croatia
mami;Japan
manar;Iraq
manca;Slovenia
mane;Armenia
marc;Saint Vincent
marcela;Guatemala
malik;Oman
martin;Zimbabwe
marwa;Jordan
marwa;Sudan
martha;Greece
mato;Slovakia
maryam;Morocco
matina;Greece
mayu;Japan
michael;Bolivia
michael;Papua New Guinea
michelle;Bahamas
melany;Guatemala
meli;Costa Rica
lulzim;Kosovo
madhu;Nepal
lucia;Bolivia
mariela;El Salvador
marija;Bosnia and Herzegovina
muamer;Bosnia and Herzegovina
muhammad;Kosovo
mustafa;Bosnia and Herzegovina
monika;Serbia
mostafa;Palestine
mounia;Morocco
mohmed;Sudan
milos;Slovenia
mohd;Bahrain
miriam;Israel
mirko;Bosnia and Herzegovina
micheal;Uganda
meshack;Tanzania
megan;Georgia
meron;Ethiopia
melissa;Cuba
malak;Libya
mansour;Kuwait
manuel;Belize
majdi;Tunisia
maher;Jordan
maija;Latvia
marcel;Ivory Coast
martha;Honduras
martha;Uganda
may;Hong Kong
maya;United Arab Emirates
marwa;Morocco
mary;Cameroon
mary;Hong Kong
mary;Vietnam
matthew;Bahamas
maryam;Bahrain
ghida;Lebanon
george;Congo
george;Thailand
elmar;Azerbaijan
elhadj;Guinea
elizabeth;Hong Kong
eduart;Albania
eldar;Azerbaijan
francisco;Bolivia
foued;Tunisia
fidel;Cuba
fernanda;El Salvador
desta;Ethiopia
denise;Saint Vincent
diana;Bolivia
dijana;Croatia
dima;Israel
dhia;Tunisia
erick;Congo
erika;Luxembourg
ermin;Bosnia and Herzegovina
dorian;Albania
dulce;Honduras
dominique;Cameroon
edgar;Armenia
laura;Kazakhstan
laura;Slovenia
leticia;Afghanistan
lea;Slovenia
katherine;Bermuda
kamil;Azerbaijan
kausar;Bangladesh
kayla;Georgia
karim;Qatar
kassahun;Ethiopia
karen;Lebanon
kim;United Arab Emirates
keith;Malta
keti;Georgia
khalil;Syria
khant;Myanmar [Burma]
lana;Serbia
kristijan;Macedonia
ksenia;Belarus
lisa;Zambia
liliana;Panama
lola;Nicaragua
kabita;Nepal
kadiatou;Guinea
juste;Lithuania
julie;United Arab Emirates
julio-cesar;Bolivia
julia;Cameroon
julian;Albania
joaquim;Angola
joshua;Trinidad and Tobago
johanna;El Salvador
john;Cyprus
john;Iceland
nenad;Macedonia
noemi;Luxembourg
noemi;Nicaragua
nicole;Greece
nicole;Luxembourg
nika;Croatia
nino;Croatia
nikoleta;Greece
nafisa;Bangladesh
nebojsa;Bosnia and Herzegovina
nathan;Congo
naung;Myanmar [Burma]
nana;Georgia
nancy;Greece
natalia;Guatemala
natalia;Honduras
natasha;Cameroon
pop;Thailand
priya;Bangladesh
patience;Zimbabwe
patrick;Bahamas
qendrim;Kosovo
rana;Iraq
raquel;Bolivia
rasha;Iraq
reem;Algeria
rebecca;Luxembourg
riahi;Tunisia
orlando;Bolivia
ornela;Albania
olivia;Hong Kong
olivier;Congo
norma;Honduras
nouhaila;Morocco
nounou;Algeria
chileshe;Zambia
christelle;Lebanon
christine;South Korea
christopher;Thailand
blue;Iran
bob;Georgia
bobby;Georgia
bizimana;Rwanda
beatrice;Ghana
beka;Georgia
celine;Lebanon
catherine;Greece
catherine;Hong Kong
chathuranga;Sri Lanka
cathy;Hong Kong
dawn;Cameroon
dean;Croatia
deborah;Jersey
crystal;Saint Vincent
damir;Kazakhstan
daniel;Haiti
craig;Zimbabwe
bruna;Cape Verde
carla;Angola
brighton;Zimbabwe
camara;Mali
tiffany;South Korea
tim;Bahamas
tina;Hong Kong
tina;Serbia
tina;Slovakia
tong;Thailand
